"citizen","agedef","age","unit","sex","geo","time","values"
"UK","COMPLET","Y30-34","NR","F","FI",2019-01-01,5
"UK","COMPLET","Y30-34","NR","F","IE",2019-01-01,9
"UK","COMPLET","Y30-34","NR","F","IS",2019-01-01,1
"UK","COMPLET","Y30-34","NR","F","LI",2019-01-01,0
"UK","COMPLET","Y30-34","NR","F","LT",2019-01-01,0
"UK","COMPLET","Y30-34","NR","F","LU",2019-01-01,9
"UK","COMPLET","Y30-34","NR","F","MT",2019-01-01,2
"UK","COMPLET","Y30-34","NR","F","NO",2019-01-01,1
"UK","COMPLET","Y30-34","NR","F","PL",2019-01-01,0
"UK","COMPLET","Y30-34","NR","F","PT",2019-01-01,3
"UK","COMPLET","Y30-34","NR","F","SE",2019-01-01,166
"UK","COMPLET","Y30-34","NR","F","SI",2019-01-01,0
"UK","COMPLET","Y30-34","NR","F","UK",2019-01-01,0
"UK","COMPLET","Y30-34","NR","M","AT",2019-01-01,1
"UK","COMPLET","Y30-34","NR","M","BE",2019-01-01,26
"UK","COMPLET","Y30-34","NR","M","BG",2019-01-01,0
"UK","COMPLET","Y30-34","NR","M","DE",2019-01-01,320
"UK","COMPLET","Y30-34","NR","M","ES",2019-01-01,4
"UK","COMPLET","Y30-34","NR","M","FI",2019-01-01,10
"UK","COMPLET","Y30-34","NR","M","IE",2019-01-01,11
"UK","COMPLET","Y30-34","NR","M","IS",2019-01-01,1
"UK","COMPLET","Y30-34","NR","M","LI",2019-01-01,0
"UK","COMPLET","Y30-34","NR","M","LT",2019-01-01,0
"UK","COMPLET","Y30-34","NR","M","LU",2019-01-01,7
"UK","COMPLET","Y30-34","NR","M","MT",2019-01-01,6
"UK","COMPLET","Y30-34","NR","M","NO",2019-01-01,0
"UK","COMPLET","Y30-34","NR","M","PL",2019-01-01,1
"UK","COMPLET","Y30-34","NR","M","PT",2019-01-01,2
"UK","COMPLET","Y30-34","NR","M","SE",2019-01-01,324
"UK","COMPLET","Y30-34","NR","M","SI",2019-01-01,0
"UK","COMPLET","Y30-34","NR","M","UK",2019-01-01,0
"UK","COMPLET","Y30-34","NR","T","AT",2019-01-01,2
"UK","COMPLET","Y30-34","NR","T","BE",2019-01-01,56
"UK","COMPLET","Y30-34","NR","T","BG",2019-01-01,0
"UK","COMPLET","Y30-34","NR","T","DE",2019-01-01,615
"UK","COMPLET","Y30-34","NR","T","ES",2019-01-01,4
"UK","COMPLET","Y30-34","NR","T","FI",2019-01-01,15
"UK","COMPLET","Y30-34","NR","T","IE",2019-01-01,20
"UK","COMPLET","Y30-34","NR","T","IS",2019-01-01,2
"UK","COMPLET","Y30-34","NR","T","LI",2019-01-01,0
"UK","COMPLET","Y30-34","NR","T","LT",2019-01-01,0
"UK","COMPLET","Y30-34","NR","T","LU",2019-01-01,16
"UK","COMPLET","Y30-34","NR","T","MT",2019-01-01,8
"UK","COMPLET","Y30-34","NR","T","NO",2019-01-01,1
"UK","COMPLET","Y30-34","NR","T","PL",2019-01-01,1
"UK","COMPLET","Y30-34","NR","T","PT",2019-01-01,5
"UK","COMPLET","Y30-34","NR","T","SE",2019-01-01,490
"UK","COMPLET","Y30-34","NR","T","SI",2019-01-01,0
"UK","COMPLET","Y30-34","NR","T","UK",2019-01-01,0
"UK","COMPLET","Y35-39","NR","F","AT",2019-01-01,3
"UK","COMPLET","Y35-39","NR","F","BE",2019-01-01,36
"UK","COMPLET","Y35-39","NR","F","BG",2019-01-01,0
"UK","COMPLET","Y35-39","NR","F","DE",2019-01-01,315
"UK","COMPLET","Y35-39","NR","F","ES",2019-01-01,6
"UK","COMPLET","Y35-39","NR","F","FI",2019-01-01,3
"UK","COMPLET","Y35-39","NR","F","IE",2019-01-01,18
"UK","COMPLET","Y35-39","NR","F","IS",2019-01-01,1
"UK","COMPLET","Y35-39","NR","F","LI",2019-01-01,0
"UK","COMPLET","Y35-39","NR","F","LT",2019-01-01,0
"UK","COMPLET","Y35-39","NR","F","LU",2019-01-01,9
"UK","COMPLET","Y35-39","NR","F","MT",2019-01-01,6
"UK","COMPLET","Y35-39","NR","F","NO",2019-01-01,0
"UK","COMPLET","Y35-39","NR","F","PL",2019-01-01,0
"UK","COMPLET","Y35-39","NR","F","PT",2019-01-01,0
"UK","COMPLET","Y35-39","NR","F","SE",2019-01-01,176
"UK","COMPLET","Y35-39","NR","F","SI",2019-01-01,0
"UK","COMPLET","Y35-39","NR","F","UK",2019-01-01,0
"UK","COMPLET","Y35-39","NR","M","AT",2019-01-01,3
"UK","COMPLET","Y35-39","NR","M","BE",2019-01-01,47
"UK","COMPLET","Y35-39","NR","M","BG",2019-01-01,0
"UK","COMPLET","Y35-39","NR","M","DE",2019-01-01,470
"UK","COMPLET","Y35-39","NR","M","ES",2019-01-01,7
"UK","COMPLET","Y35-39","NR","M","FI",2019-01-01,28
"UK","COMPLET","Y35-39","NR","M","IE",2019-01-01,20
"UK","COMPLET","Y35-39","NR","M","IS",2019-01-01,1
"UK","COMPLET","Y35-39","NR","M","LI",2019-01-01,0
"UK","COMPLET","Y35-39","NR","M","LT",2019-01-01,0
"UK","COMPLET","Y35-39","NR","M","LU",2019-01-01,12
"UK","COMPLET","Y35-39","NR","M","MT",2019-01-01,4
"UK","COMPLET","Y35-39","NR","M","NO",2019-01-01,0
"UK","COMPLET","Y35-39","NR","M","PL",2019-01-01,1
"UK","COMPLET","Y35-39","NR","M","PT",2019-01-01,1
"UK","COMPLET","Y35-39","NR","M","SE",2019-01-01,458
"UK","COMPLET","Y35-39","NR","M","SI",2019-01-01,0
"UK","COMPLET","Y35-39","NR","M","UK",2019-01-01,0
"UK","COMPLET","Y35-39","NR","T","AT",2019-01-01,6
"UK","COMPLET","Y35-39","NR","T","BE",2019-01-01,83
"UK","COMPLET","Y35-39","NR","T","BG",2019-01-01,0
"UK","COMPLET","Y35-39","NR","T","DE",2019-01-01,785
"UK","COMPLET","Y35-39","NR","T","ES",2019-01-01,13
"UK","COMPLET","Y35-39","NR","T","FI",2019-01-01,31
"UK","COMPLET","Y35-39","NR","T","IE",2019-01-01,38
"UK","COMPLET","Y35-39","NR","T","IS",2019-01-01,2
"UK","COMPLET","Y35-39","NR","T","LI",2019-01-01,0
"UK","COMPLET","Y35-39","NR","T","LT",2019-01-01,0
"UK","COMPLET","Y35-39","NR","T","LU",2019-01-01,21
"UK","COMPLET","Y35-39","NR","T","MT",2019-01-01,10
"UK","COMPLET","Y35-39","NR","T","NO",2019-01-01,0
"UK","COMPLET","Y35-39","NR","T","PL",2019-01-01,1
"UK","COMPLET","Y35-39","NR","T","PT",2019-01-01,1
"UK","COMPLET","Y35-39","NR","T","SE",2019-01-01,634
"UK","COMPLET","Y35-39","NR","T","SI",2019-01-01,0
"UK","COMPLET","Y35-39","NR","T","UK",2019-01-01,0
"UK","COMPLET","Y40-44","NR","F","AT",2019-01-01,5
"UK","COMPLET","Y40-44","NR","F","BE",2019-01-01,61
"UK","COMPLET","Y40-44","NR","F","BG",2019-01-01,0
"UK","COMPLET","Y40-44","NR","F","DE",2019-01-01,390
"UK","COMPLET","Y40-44","NR","F","ES",2019-01-01,7
"UK","COMPLET","Y40-44","NR","F","FI",2019-01-01,7
"UK","COMPLET","Y40-44","NR","F","IE",2019-01-01,32
"UK","COMPLET","Y40-44","NR","F","IS",2019-01-01,0
"UK","COMPLET","Y40-44","NR","F","LI",2019-01-01,0
"UK","COMPLET","Y40-44","NR","F","LT",2019-01-01,0
"UK","COMPLET","Y40-44","NR","F","LU",2019-01-01,16
"UK","COMPLET","Y40-44","NR","F","MT",2019-01-01,4
"UK","COMPLET","Y40-44","NR","F","NO",2019-01-01,0
"UK","COMPLET","Y40-44","NR","F","PL",2019-01-01,1
"UK","COMPLET","Y40-44","NR","F","PT",2019-01-01,3
"UK","COMPLET","Y40-44","NR","F","SE",2019-01-01,169
"UK","COMPLET","Y40-44","NR","F","SI",2019-01-01,0
"UK","COMPLET","Y40-44","NR","F","UK",2019-01-01,0
"UK","COMPLET","Y40-44","NR","M","AT",2019-01-01,2
"UK","COMPLET","Y40-44","NR","M","BE",2019-01-01,63
"UK","COMPLET","Y40-44","NR","M","BG",2019-01-01,0
"UK","COMPLET","Y40-44","NR","M","DE",2019-01-01,510
"UK","COMPLET","Y40-44","NR","M","ES",2019-01-01,11
"UK","COMPLET","Y40-44","NR","M","FI",2019-01-01,26
"UK","COMPLET","Y40-44","NR","M","IE",2019-01-01,37
"UK","COMPLET","Y40-44","NR","M","IS",2019-01-01,0
"UK","COMPLET","Y40-44","NR","M","LI",2019-01-01,0
"UK","COMPLET","Y40-44","NR","M","LT",2019-01-01,0
"UK","COMPLET","Y40-44","NR","M","LU",2019-01-01,13
"UK","COMPLET","Y40-44","NR","M","MT",2019-01-01,6
"UK","COMPLET","Y40-44","NR","M","NO",2019-01-01,1
"UK","COMPLET","Y40-44","NR","M","PL",2019-01-01,6
"UK","COMPLET","Y40-44","NR","M","PT",2019-01-01,5
"UK","COMPLET","Y40-44","NR","M","SE",2019-01-01,493
"UK","COMPLET","Y40-44","NR","M","SI",2019-01-01,1
"UK","COMPLET","Y40-44","NR","M","UK",2019-01-01,0
"UK","COMPLET","Y40-44","NR","T","AT",2019-01-01,7
"UK","COMPLET","Y40-44","NR","T","BE",2019-01-01,124
"UK","COMPLET","Y40-44","NR","T","BG",2019-01-01,0
"UK","COMPLET","Y40-44","NR","T","DE",2019-01-01,900
"UK","COMPLET","Y40-44","NR","T","ES",2019-01-01,18
"UK","COMPLET","Y40-44","NR","T","FI",2019-01-01,33
"UK","COMPLET","Y40-44","NR","T","IE",2019-01-01,69
"UK","COMPLET","Y40-44","NR","T","IS",2019-01-01,0
"UK","COMPLET","Y40-44","NR","T","LI",2019-01-01,0
"UK","COMPLET","Y40-44","NR","T","LT",2019-01-01,0
"UK","COMPLET","Y40-44","NR","T","LU",2019-01-01,29
"UK","COMPLET","Y40-44","NR","T","MT",2019-01-01,10
"UK","COMPLET","Y40-44","NR","T","NO",2019-01-01,1
"UK","COMPLET","Y40-44","NR","T","PL",2019-01-01,7
"UK","COMPLET","Y40-44","NR","T","PT",2019-01-01,8
"UK","COMPLET","Y40-44","NR","T","SE",2019-01-01,662
"UK","COMPLET","Y40-44","NR","T","SI",2019-01-01,1
"UK","COMPLET","Y40-44","NR","T","UK",2019-01-01,0
"UK","COMPLET","Y45-49","NR","F","AT",2019-01-01,7
"UK","COMPLET","Y45-49","NR","F","BE",2019-01-01,76
"UK","COMPLET","Y45-49","NR","F","BG",2019-01-01,0
"UK","COMPLET","Y45-49","NR","F","DE",2019-01-01,550
"UK","COMPLET","Y45-49","NR","F","ES",2019-01-01,9
"UK","COMPLET","Y45-49","NR","F","FI",2019-01-01,6
"UK","COMPLET","Y45-49","NR","F","IE",2019-01-01,26
"UK","COMPLET","Y45-49","NR","F","IS",2019-01-01,1
"UK","COMPLET","Y45-49","NR","F","LI",2019-01-01,0
"UK","COMPLET","Y45-49","NR","F","LT",2019-01-01,0
"UK","COMPLET","Y45-49","NR","F","LU",2019-01-01,16
"UK","COMPLET","Y45-49","NR","F","MT",2019-01-01,8
"UK","COMPLET","Y45-49","NR","F","NO",2019-01-01,0
"UK","COMPLET","Y45-49","NR","F","PL",2019-01-01,0
"UK","COMPLET","Y45-49","NR","F","PT",2019-01-01,8
"UK","COMPLET","Y45-49","NR","F","SE",2019-01-01,169
"UK","COMPLET","Y45-49","NR","F","SI",2019-01-01,1
"UK","COMPLET","Y45-49","NR","F","UK",2019-01-01,0
"UK","COMPLET","Y45-49","NR","M","AT",2019-01-01,8
"UK","COMPLET","Y45-49","NR","M","BE",2019-01-01,84
"UK","COMPLET","Y45-49","NR","M","BG",2019-01-01,0
"UK","COMPLET","Y45-49","NR","M","DE",2019-01-01,935
"UK","COMPLET","Y45-49","NR","M","ES",2019-01-01,18
"UK","COMPLET","Y45-49","NR","M","FI",2019-01-01,27
"UK","COMPLET","Y45-49","NR","M","IE",2019-01-01,49
"UK","COMPLET","Y45-49","NR","M","IS",2019-01-01,1
"UK","COMPLET","Y45-49","NR","M","LI",2019-01-01,0
"UK","COMPLET","Y45-49","NR","M","LT",2019-01-01,0
"UK","COMPLET","Y45-49","NR","M","LU",2019-01-01,23
"UK","COMPLET","Y45-49","NR","M","MT",2019-01-01,9
"UK","COMPLET","Y45-49","NR","M","NO",2019-01-01,3
"UK","COMPLET","Y45-49","NR","M","PL",2019-01-01,5
"UK","COMPLET","Y45-49","NR","M","PT",2019-01-01,5
"UK","COMPLET","Y45-49","NR","M","SE",2019-01-01,477
"UK","COMPLET","Y45-49","NR","M","SI",2019-01-01,0
"UK","COMPLET","Y45-49","NR","M","UK",2019-01-01,0
"UK","COMPLET","Y45-49","NR","T","AT",2019-01-01,15
"UK","COMPLET","Y45-49","NR","T","BE",2019-01-01,160
"UK","COMPLET","Y45-49","NR","T","BG",2019-01-01,0
"UK","COMPLET","Y45-49","NR","T","DE",2019-01-01,1485
"UK","COMPLET","Y45-49","NR","T","ES",2019-01-01,27
"UK","COMPLET","Y45-49","NR","T","FI",2019-01-01,33
"UK","COMPLET","Y45-49","NR","T","IE",2019-01-01,75
"UK","COMPLET","Y45-49","NR","T","IS",2019-01-01,2
"UK","COMPLET","Y45-49","NR","T","LI",2019-01-01,0
"UK","COMPLET","Y45-49","NR","T","LT",2019-01-01,0
"UK","COMPLET","Y45-49","NR","T","LU",2019-01-01,39
"UK","COMPLET","Y45-49","NR","T","MT",2019-01-01,17
"UK","COMPLET","Y45-49","NR","T","NO",2019-01-01,3
"UK","COMPLET","Y45-49","NR","T","PL",2019-01-01,5
"UK","COMPLET","Y45-49","NR","T","PT",2019-01-01,13
"UK","COMPLET","Y45-49","NR","T","SE",2019-01-01,646
"UK","COMPLET","Y45-49","NR","T","SI",2019-01-01,1
"UK","COMPLET","Y45-49","NR","T","UK",2019-01-01,0
"UK","COMPLET","Y5-9","NR","F","AT",2019-01-01,2
"UK","COMPLET","Y5-9","NR","F","BE",2019-01-01,25
"UK","COMPLET","Y5-9","NR","F","BG",2019-01-01,0
"UK","COMPLET","Y5-9","NR","F","DE",2019-01-01,55
"UK","COMPLET","Y5-9","NR","F","ES",2019-01-01,5
"UK","COMPLET","Y5-9","NR","F","FI",2019-01-01,2
"UK","COMPLET","Y5-9","NR","F","IE",2019-01-01,2
"UK","COMPLET","Y5-9","NR","F","IS",2019-01-01,0
"UK","COMPLET","Y5-9","NR","F","LI",2019-01-01,0
"UK","COMPLET","Y5-9","NR","F","LT",2019-01-01,0
"UK","COMPLET","Y5-9","NR","F","LU",2019-01-01,0
"UK","COMPLET","Y5-9","NR","F","MT",2019-01-01,4
"UK","COMPLET","Y5-9","NR","F","NO",2019-01-01,2
"UK","COMPLET","Y5-9","NR","F","PL",2019-01-01,0
"UK","COMPLET","Y5-9","NR","F","PT",2019-01-01,0
"UK","COMPLET","Y5-9","NR","F","SE",2019-01-01,55
"UK","COMPLET","Y5-9","NR","F","SI",2019-01-01,0
"UK","COMPLET","Y5-9","NR","F","UK",2019-01-01,0
"UK","COMPLET","Y5-9","NR","M","AT",2019-01-01,1
"UK","COMPLET","Y5-9","NR","M","BE",2019-01-01,30
"UK","COMPLET","Y5-9","NR","M","BG",2019-01-01,0
"UK","COMPLET","Y5-9","NR","M","DE",2019-01-01,40
"UK","COMPLET","Y5-9","NR","M","ES",2019-01-01,12
"UK","COMPLET","Y5-9","NR","M","FI",2019-01-01,2
"UK","COMPLET","Y5-9","NR","M","IE",2019-01-01,1
"UK","COMPLET","Y5-9","NR","M","IS",2019-01-01,0
"UK","COMPLET","Y5-9","NR","M","LI",2019-01-01,0
"UK","COMPLET","Y5-9","NR","M","LT",2019-01-01,0
"UK","COMPLET","Y5-9","NR","M","LU",2019-01-01,0
"UK","COMPLET","Y5-9","NR","M","MT",2019-01-01,3
"UK","COMPLET","Y5-9","NR","M","NO",2019-01-01,1
"UK","COMPLET","Y5-9","NR","M","PL",2019-01-01,1
"UK","COMPLET","Y5-9","NR","M","PT",2019-01-01,0
"UK","COMPLET","Y5-9","NR","M","SE",2019-01-01,42
"UK","COMPLET","Y5-9","NR","M","SI",2019-01-01,0
"UK","COMPLET","Y5-9","NR","M","UK",2019-01-01,0
"UK","COMPLET","Y5-9","NR","T","AT",2019-01-01,3
"UK","COMPLET","Y5-9","NR","T","BE",2019-01-01,55
"UK","COMPLET","Y5-9","NR","T","BG",2019-01-01,0
"UK","COMPLET","Y5-9","NR","T","DE",2019-01-01,95
"UK","COMPLET","Y5-9","NR","T","ES",2019-01-01,17
"UK","COMPLET","Y5-9","NR","T","FI",2019-01-01,4
"UK","COMPLET","Y5-9","NR","T","IE",2019-01-01,3
"UK","COMPLET","Y5-9","NR","T","IS",2019-01-01,0
"UK","COMPLET","Y5-9","NR","T","LI",2019-01-01,0
"UK","COMPLET","Y5-9","NR","T","LT",2019-01-01,0
"UK","COMPLET","Y5-9","NR","T","LU",2019-01-01,0
"UK","COMPLET","Y5-9","NR","T","MT",2019-01-01,7
"UK","COMPLET","Y5-9","NR","T","NO",2019-01-01,3
"UK","COMPLET","Y5-9","NR","T","PL",2019-01-01,1
"UK","COMPLET","Y5-9","NR","T","PT",2019-01-01,0
"UK","COMPLET","Y5-9","NR","T","SE",2019-01-01,97
"UK","COMPLET","Y5-9","NR","T","SI",2019-01-01,0
"UK","COMPLET","Y5-9","NR","T","UK",2019-01-01,0
"UK","COMPLET","Y50-54","NR","F","AT",2019-01-01,5
"UK","COMPLET","Y50-54","NR","F","BE",2019-01-01,82
"UK","COMPLET","Y50-54","NR","F","BG",2019-01-01,0
"UK","COMPLET","Y50-54","NR","F","DE",2019-01-01,645
"UK","COMPLET","Y50-54","NR","F","ES",2019-01-01,13
"UK","COMPLET","Y50-54","NR","F","FI",2019-01-01,6
"UK","COMPLET","Y50-54","NR","F","IE",2019-01-01,45
"UK","COMPLET","Y50-54","NR","F","IS",2019-01-01,1
"UK","COMPLET","Y50-54","NR","F","LI",2019-01-01,0
"UK","COMPLET","Y50-54","NR","F","LT",2019-01-01,0
"UK","COMPLET","Y50-54","NR","F","LU",2019-01-01,19
"UK","COMPLET","Y50-54","NR","F","MT",2019-01-01,13
"UK","COMPLET","Y50-54","NR","F","NO",2019-01-01,1
"UK","COMPLET","Y50-54","NR","F","PL",2019-01-01,1
"UK","COMPLET","Y50-54","NR","F","PT",2019-01-01,5
"UK","COMPLET","Y50-54","NR","F","SE",2019-01-01,118
"UK","COMPLET","Y50-54","NR","F","SI",2019-01-01,0
"UK","COMPLET","Y50-54","NR","F","UK",2019-01-01,0
"UK","COMPLET","Y50-54","NR","M","AT",2019-01-01,6
"UK","COMPLET","Y50-54","NR","M","BE",2019-01-01,97
"UK","COMPLET","Y50-54","NR","M","BG",2019-01-01,0
"UK","COMPLET","Y50-54","NR","M","DE",2019-01-01,1285
"UK","COMPLET","Y50-54","NR","M","ES",2019-01-01,26
"UK","COMPLET","Y50-54","NR","M","FI",2019-01-01,13
"UK","COMPLET","Y50-54","NR","M","IE",2019-01-01,52
"UK","COMPLET","Y50-54","NR","M","IS",2019-01-01,0
"UK","COMPLET","Y50-54","NR","M","LI",2019-01-01,0
"UK","COMPLET","Y50-54","NR","M","LT",2019-01-01,0
"UK","COMPLET","Y50-54","NR","M","LU",2019-01-01,25
"UK","COMPLET","Y50-54","NR","M","MT",2019-01-01,5
"UK","COMPLET","Y50-54","NR","M","NO",2019-01-01,0
"UK","COMPLET","Y50-54","NR","M","PL",2019-01-01,7
"UK","COMPLET","Y50-54","NR","M","PT",2019-01-01,3
"UK","COMPLET","Y50-54","NR","M","SE",2019-01-01,389
"UK","COMPLET","Y50-54","NR","M","SI",2019-01-01,2
"UK","COMPLET","Y50-54","NR","M","UK",2019-01-01,0
"UK","COMPLET","Y50-54","NR","T","AT",2019-01-01,11
"UK","COMPLET","Y50-54","NR","T","BE",2019-01-01,179
"UK","COMPLET","Y50-54","NR","T","BG",2019-01-01,0
"UK","COMPLET","Y50-54","NR","T","DE",2019-01-01,1930
"UK","COMPLET","Y50-54","NR","T","ES",2019-01-01,39
"UK","COMPLET","Y50-54","NR","T","FI",2019-01-01,19
"UK","COMPLET","Y50-54","NR","T","IE",2019-01-01,97
"UK","COMPLET","Y50-54","NR","T","IS",2019-01-01,1
"UK","COMPLET","Y50-54","NR","T","LI",2019-01-01,0
"UK","COMPLET","Y50-54","NR","T","LT",2019-01-01,0
"UK","COMPLET","Y50-54","NR","T","LU",2019-01-01,44
"UK","COMPLET","Y50-54","NR","T","MT",2019-01-01,18
"UK","COMPLET","Y50-54","NR","T","NO",2019-01-01,1
"UK","COMPLET","Y50-54","NR","T","PL",2019-01-01,8
"UK","COMPLET","Y50-54","NR","T","PT",2019-01-01,8
"UK","COMPLET","Y50-54","NR","T","SE",2019-01-01,507
"UK","COMPLET","Y50-54","NR","T","SI",2019-01-01,2
"UK","COMPLET","Y50-54","NR","T","UK",2019-01-01,0
"UK","COMPLET","Y55-59","NR","F","AT",2019-01-01,4
"UK","COMPLET","Y55-59","NR","F","BE",2019-01-01,89
"UK","COMPLET","Y55-59","NR","F","BG",2019-01-01,0
"UK","COMPLET","Y55-59","NR","F","DE",2019-01-01,665
"UK","COMPLET","Y55-59","NR","F","ES",2019-01-01,16
"UK","COMPLET","Y55-59","NR","F","FI",2019-01-01,6
"UK","COMPLET","Y55-59","NR","F","IE",2019-01-01,42
"UK","COMPLET","Y55-59","NR","F","IS",2019-01-01,0
"UK","COMPLET","Y55-59","NR","F","LI",2019-01-01,0
"UK","COMPLET","Y55-59","NR","F","LT",2019-01-01,0
"UK","COMPLET","Y55-59","NR","F","LU",2019-01-01,31
"UK","COMPLET","Y55-59","NR","F","MT",2019-01-01,13
"UK","COMPLET","Y55-59","NR","F","NO",2019-01-01,0
"UK","COMPLET","Y55-59","NR","F","PL",2019-01-01,4
"UK","COMPLET","Y55-59","NR","F","PT",2019-01-01,7
"UK","COMPLET","Y55-59","NR","F","SE",2019-01-01,75
"UK","COMPLET","Y55-59","NR","F","SI",2019-01-01,0
"UK","COMPLET","Y55-59","NR","F","UK",2019-01-01,0
"UK","COMPLET","Y55-59","NR","M","AT",2019-01-01,5
"UK","COMPLET","Y55-59","NR","M","BE",2019-01-01,105
"UK","COMPLET","Y55-59","NR","M","BG",2019-01-01,0
"UK","COMPLET","Y55-59","NR","M","DE",2019-01-01,1230
"UK","COMPLET","Y55-59","NR","M","ES",2019-01-01,16
"UK","COMPLET","Y55-59","NR","M","FI",2019-01-01,17
"UK","COMPLET","Y55-59","NR","M","IE",2019-01-01,43
"UK","COMPLET","Y55-59","NR","M","IS",2019-01-01,0
"UK","COMPLET","Y55-59","NR","M","LI",2019-01-01,1
"UK","COMPLET","Y55-59","NR","M","LT",2019-01-01,0
"UK","COMPLET","Y55-59","NR","M","LU",2019-01-01,39
"UK","COMPLET","Y55-59","NR","M","MT",2019-01-01,12
"UK","COMPLET","Y55-59","NR","M","NO",2019-01-01,2
"UK","COMPLET","Y55-59","NR","M","PL",2019-01-01,2
"UK","COMPLET","Y55-59","NR","M","PT",2019-01-01,8
"UK","COMPLET","Y55-59","NR","M","SE",2019-01-01,271
"UK","COMPLET","Y55-59","NR","M","SI",2019-01-01,0
"UK","COMPLET","Y55-59","NR","M","UK",2019-01-01,0
"UK","COMPLET","Y55-59","NR","T","AT",2019-01-01,9
"UK","COMPLET","Y55-59","NR","T","BE",2019-01-01,194
"UK","COMPLET","Y55-59","NR","T","BG",2019-01-01,0
"UK","COMPLET","Y55-59","NR","T","DE",2019-01-01,1900
"UK","COMPLET","Y55-59","NR","T","ES",2019-01-01,32
"UK","COMPLET","Y55-59","NR","T","FI",2019-01-01,23
"UK","COMPLET","Y55-59","NR","T","IE",2019-01-01,85
"UK","COMPLET","Y55-59","NR","T","IS",2019-01-01,0
"UK","COMPLET","Y55-59","NR","T","LI",2019-01-01,1
"UK","COMPLET","Y55-59","NR","T","LT",2019-01-01,0
"UK","COMPLET","Y55-59","NR","T","LU",2019-01-01,70
"UK","COMPLET","Y55-59","NR","T","MT",2019-01-01,25
"UK","COMPLET","Y55-59","NR","T","NO",2019-01-01,2
"UK","COMPLET","Y55-59","NR","T","PL",2019-01-01,6
"UK","COMPLET","Y55-59","NR","T","PT",2019-01-01,15
"UK","COMPLET","Y55-59","NR","T","SE",2019-01-01,346
"UK","COMPLET","Y55-59","NR","T","SI",2019-01-01,0
"UK","COMPLET","Y55-59","NR","T","UK",2019-01-01,0
"UK","COMPLET","Y60-64","NR","F","AT",2019-01-01,3
"UK","COMPLET","Y60-64","NR","F","BE",2019-01-01,45
"UK","COMPLET","Y60-64","NR","F","BG",2019-01-01,0
"UK","COMPLET","Y60-64","NR","F","DE",2019-01-01,530
"UK","COMPLET","Y60-64","NR","F","ES",2019-01-01,9
"UK","COMPLET","Y60-64","NR","F","FI",2019-01-01,4
"UK","COMPLET","Y60-64","NR","F","IE",2019-01-01,40
"UK","COMPLET","Y60-64","NR","F","IS",2019-01-01,0
"UK","COMPLET","Y60-64","NR","F","LI",2019-01-01,0
"UK","COMPLET","Y60-64","NR","F","LT",2019-01-01,0
"UK","COMPLET","Y60-64","NR","F","LU",2019-01-01,18
"UK","COMPLET","Y60-64","NR","F","MT",2019-01-01,19
"UK","COMPLET","Y60-64","NR","F","NO",2019-01-01,0
"UK","COMPLET","Y60-64","NR","F","PL",2019-01-01,0
"UK","COMPLET","Y60-64","NR","F","PT",2019-01-01,7
"UK","COMPLET","Y60-64","NR","F","SE",2019-01-01,63
"UK","COMPLET","Y60-64","NR","F","SI",2019-01-01,0
"UK","COMPLET","Y60-64","NR","F","UK",2019-01-01,0
"UK","COMPLET","Y60-64","NR","M","AT",2019-01-01,4
"UK","COMPLET","Y60-64","NR","M","BE",2019-01-01,72
"UK","COMPLET","Y60-64","NR","M","BG",2019-01-01,0
"UK","COMPLET","Y60-64","NR","M","DE",2019-01-01,1140
"UK","COMPLET","Y60-64","NR","M","ES",2019-01-01,11
"UK","COMPLET","Y60-64","NR","M","FI",2019-01-01,6
"UK","COMPLET","Y60-64","NR","M","IE",2019-01-01,40
"UK","COMPLET","Y60-64","NR","M","IS",2019-01-01,0
"UK","COMPLET","Y60-64","NR","M","LI",2019-01-01,0
"UK","COMPLET","Y60-64","NR","M","LT",2019-01-01,0
"UK","COMPLET","Y60-64","NR","M","LU",2019-01-01,20
"UK","COMPLET","Y60-64","NR","M","MT",2019-01-01,11
"UK","COMPLET","Y60-64","NR","M","NO",2019-01-01,0
"UK","COMPLET","Y60-64","NR","M","PL",2019-01-01,1
"UK","COMPLET","Y60-64","NR","M","PT",2019-01-01,10
"UK","COMPLET","Y60-64","NR","M","SE",2019-01-01,154
"UK","COMPLET","Y60-64","NR","M","SI",2019-01-01,0
"UK","COMPLET","Y60-64","NR","M","UK",2019-01-01,0
"UK","COMPLET","Y60-64","NR","T","AT",2019-01-01,7
"UK","COMPLET","Y60-64","NR","T","BE",2019-01-01,117
"UK","COMPLET","Y60-64","NR","T","BG",2019-01-01,0
"UK","COMPLET","Y60-64","NR","T","DE",2019-01-01,1675
"UK","COMPLET","Y60-64","NR","T","ES",2019-01-01,20
"UK","COMPLET","Y60-64","NR","T","FI",2019-01-01,10
"UK","COMPLET","Y60-64","NR","T","IE",2019-01-01,80
"UK","COMPLET","Y60-64","NR","T","IS",2019-01-01,0
"UK","COMPLET","Y60-64","NR","T","LI",2019-01-01,0
"UK","COMPLET","Y60-64","NR","T","LT",2019-01-01,0
"UK","COMPLET","Y60-64","NR","T","LU",2019-01-01,38
"UK","COMPLET","Y60-64","NR","T","MT",2019-01-01,30
"UK","COMPLET","Y60-64","NR","T","NO",2019-01-01,0
"UK","COMPLET","Y60-64","NR","T","PL",2019-01-01,1
